MSN,StateCode,Year,Data
MBICP,US,2007,0
MBICP,US,2008,0
MBICP,US,2009,0
MBICP,US,2010,0
MBICP,US,2011,0
MBICP,US,2012,0
MBICP,US,2013,0
MBICP,US,2014,0
MBICP,US,2015,0
MGACB,US,1960,7182528
MGACB,US,1961,7317983
MGACB,US,1962,7608940
MGACB,US,1963,7883509
MGACB,US,1964,8049561
MGACB,US,1965,8386381
MGACB,US,1966,8818795
MGACB,US,1967,9120231
MGACB,US,1968,9726143
MGACB,US,1969,10216412
MGACB,US,1970,10716486
MGACB,US,1971,11173181
MGACB,US,1972,11918310
MGACB,US,1973,12455040
MGACB,US,1974,12216510
MGACB,US,1975,12485280
MGACB,US,1976,13107282
MGACB,US,1977,13463508
MGACB,US,1978,13926650
MGACB,US,1979,13221447
MGACB,US,1980,12382694
MGACB,US,1981,12379135
MGACB,US,1982,12312213
MGACB,US,1983,12482323
MGACB,US,1984,12599997
MGACB,US,1985,12783585
MGACB,US,1986,13174194
MGACB,US,1987,13499433
MGACB,US,1988,13801767
MGACB,US,1989,13749322
MGACB,US,1990,13575410
MGACB,US,1991,13502563
MGACB,US,1992,13698699
MGACB,US,1993,14069083
MGACB,US,1994,14295705
MGACB,US,1995,14615663
MGACB,US,1996,14842799
MGACB,US,1997,15005187
MGACB,US,1998,15471619
MGACB,US,1999,15861496
MGACB,US,2000,15972518
MGACB,US,2001,16053117
MGACB,US,2002,16474432
MGACB,US,2003,16584551
MGACB,US,2004,16916866
MGACB,US,2005,16977227
MGACB,US,2006,17108028
MGACB,US,2007,17108889
MGACB,US,2008,16574297
MGACB,US,2009,16460237
MGACB,US,2010,16355594
MGACB,US,2011,15892398
MGACB,US,2012,15797642
MGACB,US,2013,16035998
MGACB,US,2014,16212019
MGACB,US,2015,16309839
MGACP,US,1960,1367319
MGACP,US,1961,1393106
MGACP,US,1962,1448494
MGACP,US,1963,1500763
MGACP,US,1964,1532374
MGACP,US,1965,1596494
MGACP,US,1966,1678811
MGACP,US,1967,1736195
MGACP,US,1968,1851541
MGACP,US,1969,1944872
MGACP,US,1970,2040070
MGACP,US,1971,2127010
MGACP,US,1972,2268858
MGACP,US,1973,2371034
MGACP,US,1974,2325625
MGACP,US,1975,2376790
MGACP,US,1976,2495199
MGACP,US,1977,2563013
MGACP,US,1978,2651180
MGACP,US,1979,2516933
MGACP,US,1980,2357261
MGACP,US,1981,2356584
MGACP,US,1982,2343844
MGACP,US,1983,2376228
MGACP,US,1984,2398629
MGACP,US,1985,2433578
MGACP,US,1986,2507937
MGACP,US,1987,2569852
MGACP,US,1988,2627407
MGACP,US,1989,2617423
MGACP,US,1990,2584316
MGACP,US,1991,2570448
MGACP,US,1992,2607786
MGACP,US,1993,2689045
MGACP,US,1994,2732882
MGACP,US,1995,2801009
MGACP,US,1996,2844538
MGACP,US,1997,2877313
MGACP,US,1998,2966753
MGACP,US,1999,3042681
MGACP,US,2000,3063390
MGACP,US,2001,3078849
MGACP,US,2002,3161472
MGACP,US,2003,3187498
MGACP,US,2004,3252618
MGACP,US,2005,3266107
MGACP,US,2006,3295709
MGACP,US,2007,3318892
MGACP,US,2008,3233378
MGACP,US,2009,3226865
MGACP,US,2010,3220873
MGACP,US,2011,3135832
MGACP,US,2012,3120214
MGACP,US,2013,3167917
MGACP,US,2014,3203956
MGACP,US,2015,3223288
MGACV,US,1971,32435
MGACV,US,1982,127949
MGACV,US,1983,113830
MGACV,US,1985,115205
MGACV,US,1992,122790
MGACV,US,1995,134641
MGACV,US,2004,248796
MGACV,US,2015,329466
MGCCB,US,1960,66905
MGCCB,US,1961,69372
MGCCB,US,1962,72380
MGCCB,US,1963,72501
MGCCB,US,1964,73801
MGCCB,US,1965,76832
MGCCB,US,1966,78561
MGCCB,US,1967,83074
MGCCB,US,1968,83091
MGCCB,US,1969,83765
MGCCB,US,1970,86375
MGCCB,US,1971,83972
MGCCB,US,1972,87277
MGCCB,US,1973,86824
MGCCB,US,1974,82977
MGCCB,US,1975,88971
MGCCB,US,1976,96926
MGCCB,US,1977,100594
MGCCB,US,1978,106601
MGCCB,US,1979,104442
MGCCB,US,1980,107066
MGCCB,US,1981,91579
MGCCB,US,1982,87572
MGCCB,US,1983,102339
MGCCB,US,1984,107148
MGCCB,US,1985,96110
MGCCB,US,1986,106339
MGCCB,US,1987,110761
MGCCB,US,1988,110326
MGCCB,US,1989,101938
MGCCB,US,1990,111193
MGCCB,US,1991,85068
MGCCB,US,1992,79584
MGCCB,US,1993,29477
MGCCB,US,1994,25224
MGCCB,US,1995,18127
MGCCB,US,1996,26547
MGCCB,US,1997,42747
MGCCB,US,1998,38991
MGCCB,US,1999,28428
MGCCB,US,2000,44571
MGCCB,US,2001,37464
MGCCB,US,2002,45138
MGCCB,US,2003,59866
MGCCB,US,2004,44586
MGCCB,US,2005,45580
MGCCB,US,2006,48439
MGCCB,US,2007,60420
MGCCB,US,2008,44927
MGCCB,US,2009,51947
MGCCB,US,2010,51933
MGCCB,US,2011,44082
MGCCB,US,2012,38608
MGCCB,US,2013,39893
MGCCB,US,2014,53834
MGCCB,US,2015,383377
MGCCP,US,1960,12737
MGCCP,US,1961,13206
MGCCP,US,1962,13779
MGCCP,US,1963,13802
MGCCP,US,1964,14049
MGCCP,US,1965,14626
MGCCP,US,1966,14955
MGCCP,US,1967,15815
MGCCP,US,1968,15818
MGCCP,US,1969,15946
MGCCP,US,1970,16443
MGCCP,US,1971,15986
MGCCP,US,1972,16615
MGCCP,US,1973,16528
MGCCP,US,1974,15796
MGCCP,US,1975,16937
MGCCP,US,1976,18452
MGCCP,US,1977,19150
MGCCP,US,1978,20293
MGCCP,US,1979,19882
MGCCP,US,1980,20382
MGCCP,US,1981,17434
MGCCP,US,1982,16671
MGCCP,US,1983,19482
MGCCP,US,1984,20397
MGCCP,US,1985,18296
MGCCP,US,1986,20243
MGCCP,US,1987,21085
MGCCP,US,1988,21003
MGCCP,US,1989,19406
MGCCP,US,1990,21168
MGCCP,US,1991,16194
MGCCP,US,1992,15150
MGCCP,US,1993,5634
MGCCP,US,1994,4822
MGCCP,US,1995,3474
MGCCP,US,1996,5088
MGCCP,US,1997,8197
MGCCP,US,1998,7477
MGCCP,US,1999,5453
MGCCP,US,2000,8548
MGCCP,US,2001,7185
MGCCP,US,2002,8662
MGCCP,US,2003,11506
MGCCP,US,2004,8573
MGCCP,US,2005,8769
MGCCP,US,2006,9331
MGCCP,US,2007,11721
MGCCP,US,2008,8765
MGCCP,US,2009,10184
MGCCP,US,2010,10227
MGCCP,US,2011,8698
MGCCP,US,2012,7626
MGCCP,US,2013,7881
MGCCP,US,2014,10639
MGCCP,US,2015,75766
MGCCV,US,1972,253
MGCCV,US,1979,747
MGCCV,US,1986,720
MGCCV,US,1998,340
MGICB,US,1960,381369
MGICB,US,1961,364213
MGICB,US,1962,369469
MGICB,US,1963,353953
MGICB,US,1964,341049
MGICB,US,1965,342412
MGICB,US,1966,321303
MGICB,US,1967,303480
MGICB,US,1968,304767
MGICB,US,1969,295098
MGICB,US,1970,288056
MGICB,US,1971,274584
MGICB,US,1972,253749
MGICB,US,1973,255263
MGICB,US,1974,235100
MGICB,US,1975,223260
MGICB,US,1976,211082
MGICB,US,1977,196341
MGICB,US,1978,177737
MGICB,US,1979,161572
MGICB,US,1980,158135
MGICB,US,1981,159847
MGICB,US,1982,138202
MGICB,US,1983,112280
MGICB,US,1984,159875
MGICB,US,1985,217930
MGICB,US,1986,206208
MGICB,US,1987,205664
MGICB,US,1988,192973
MGICB,US,1989,198776
MGICB,US,1990,185209
MGICB,US,1991,193321
MGICB,US,1992,194240
MGICB,US,1993,178783
MGICB,US,1994,192476
MGICB,US,1995,200227
MGICB,US,1996,199993
MGICB,US,1997,211929
MGICB,US,1998,199562
MGICB,US,1999,151739
MGICB,US,2000,150347
MGICB,US,2001,295248
MGICB,US,2002,309141
MGICB,US,2003,323799
MGICB,US,2004,371291
MGICB,US,2005,354789
MGICB,US,2006,374443
MGICB,US,2007,302373
MGICB,US,2008,245608
MGICB,US,2009,238122
MGICB,US,2010,260089
MGICB,US,2011,254534
MGICB,US,2012,252379
MGICB,US,2013,262671
MGICB,US,2014,210048
MGICB,US,2015,258320
MGICP,US,1960,72600
MGICP,US,1961,69334
MGICP,US,1962,70335
MGICP,US,1963,67381
MGICP,US,1964,64925
MGICP,US,1965,65184
MGICP,US,1966,61166
MGICP,US,1967,57773
MGICP,US,1968,58018
MGICP,US,1969,56177
MGICP,US,1970,54836
MGICP,US,1971,52272
MGICP,US,1972,48305
MGICP,US,1973,48594
MGICP,US,1974,44755
MGICP,US,1975,42501
MGICP,US,1976,40183
MGICP,US,1977,37377
MGICP,US,1978,33835
MGICP,US,1979,30758
MGICP,US,1980,30104
MGICP,US,1981,30430
MGICP,US,1982,26309
MGICP,US,1983,21374
MGICP,US,1984,30435
MGICP,US,1985,41487
MGICP,US,1986,39255
MGICP,US,1987,39152
MGICP,US,1988,36736
MGICP,US,1989,37841
MGICP,US,1990,35258
MGICP,US,1991,36802
MGICP,US,1992,36977
MGICP,US,1993,34171
MGICP,US,1994,36795
MGICP,US,1995,38372
MGICP,US,1996,38328
MGICP,US,1997,40638
MGICP,US,1998,38267
MGICP,US,1999,29108
MGICP,US,2000,28835
MGICP,US,2001,56626
MGICP,US,2002,59325
MGICP,US,2003,62233
MGICP,US,2004,71388
MGICP,US,2005,68255
MGICP,US,2006,72133
MGICP,US,2007,58656
MGICP,US,2008,47914
MGICP,US,2009,46682
MGICP,US,2010,51219
MGICP,US,2011,50224
MGICP,US,2012,49848
MGICP,US,2013,51891
MGICP,US,2014,41512
MGICP,US,2015,51051
MGICV,US,1975,1039
MGICV,US,1978,936
MGICV,US,1980,1553
MGICV,US,1983,1039
MGICV,US,1996,1965
MGICV,US,2008,6367
MGICV,US,2011,7287
MGICV,US,2013,7542
MGICV,US,2015,5266
MGTCB,US,1960,7630802
MGTCB,US,1961,7751568
MGTCB,US,1962,8050790
MGTCB,US,1963,8309962
MGTCB,US,1964,8464411
MGTCB,US,1965,8805625
MGTCB,US,1966,9218658
MGTCB,US,1967,9506785
MGTCB,US,1968,10114000
MGTCB,US,1969,10595275
MGTCB,US,1970,11090916
MGTCB,US,1971,11531738
MGTCB,US,1972,12259336
MGTCB,US,1973,12797127
MGTCB,US,1974,12534588
MGTCB,US,1975,12797511
MGTCB,US,1976,13415290
MGTCB,US,1977,13760444
MGTCB,US,1978,14210988
MGTCB,US,1979,13487461
MGTCB,US,1980,12647895
MGTCB,US,1981,12630560
MGTCB,US,1982,12537986
MGTCB,US,1983,12696942
MGTCB,US,1984,12867019
MGTCB,US,1985,13097625
MGTCB,US,1986,13486741
MGTCB,US,1987,13815858
MGTCB,US,1988,14105067
MGTCB,US,1989,14050036
MGTCB,US,1990,13871812
MGTCB,US,1991,13780951
MGTCB,US,1992,13972523
MGTCB,US,1993,14277343
MGTCB,US,1994,14513404
MGTCB,US,1995,14834017
MGTCB,US,1996,15069339
MGTCB,US,1997,15259862
MGTCB,US,1998,15710172
MGTCB,US,1999,16041663
MGTCB,US,2000,16167436
MGTCB,US,2001,16385829
MGTCB,US,2002,16828711
MGTCB,US,2003,16968216
MGTCB,US,2004,17332743
MGTCB,US,2005,17377595
MGTCB,US,2006,17530910
MGTCB,US,2007,17471682
MGTCB,US,2008,16864832
MGTCB,US,2009,16750307
MGTCB,US,2010,16667616
MGTCB,US,2011,16191013
MGTCB,US,2012,16088629
MGTCB,US,2013,16338562
MGTCB,US,2014,16475901
MGTCB,US,2015,16951536
MGTCP,US,1960,1452656
MGTCP,US,1961,1475646
MGTCP,US,1962,1532608
MGTCP,US,1963,1581946
MGTCP,US,1964,1611348
MGTCP,US,1965,1676304
MGTCP,US,1966,1754932
MGTCP,US,1967,1809782
MGTCP,US,1968,1925376
MGTCP,US,1969,2016995
MGTCP,US,1970,2111349
MGTCP,US,1971,2195267
MGTCP,US,1972,2333778
MGTCP,US,1973,2436156
MGTCP,US,1974,2386177
MGTCP,US,1975,2436229
MGTCP,US,1976,2553834
MGTCP,US,1977,2619540
MGTCP,US,1978,2705309
MGTCP,US,1979,2567573
MGTCP,US,1980,2407747
MGTCP,US,1981,2404447
MGTCP,US,1982,2386824
MGTCP,US,1983,2417084
MGTCP,US,1984,2449461
MGTCP,US,1985,2493361
MGTCP,US,1986,2567436
MGTCP,US,1987,2630089
MGTCP,US,1988,2685145
MGTCP,US,1989,2674669
MGTCP,US,1990,2640741
MGTCP,US,1991,2623444
MGTCP,US,1992,2659913
MGTCP,US,1993,2728850
MGTCP,US,1994,2774499
MGTCP,US,1995,2842855
MGTCP,US,1996,2887953
MGTCP,US,1997,2926148
MGTCP,US,1998,3012497
MGTCP,US,1999,3077242
MGTCP,US,2000,3100774
MGTCP,US,2001,3142660
MGTCP,US,2002,3229459
MGTCP,US,2003,3261237
MGTCP,US,2004,3332579
MGTCP,US,2005,3343131
MGTCP,US,2006,3377174
MGTCP,US,2007,3389269
MGTCP,US,2008,3290057
MGTCP,US,2009,3283730
MGTCP,US,2010,3282319
MGTCP,US,2011,3194754
MGTCP,US,2012,3177687
MGTCP,US,2013,3227689
MGTCP,US,2014,3256107
MGTCP,US,2015,3350106
MGTCV,US,1970,31596
MGTCV,US,1994,130068
MGTCV,US,1997,149668
MGTCV,US,1998,132730
MGTCV,US,2012,473216
MGTCV,US,2015,342583
MGTPV,US,1976,298
MGTPV,US,1981,602
MGTPV,US,1990,507
MGTPV,US,2000,681
MGTPV,US,2010,1217
MGTXB,US,1960,7630802
MGTXB,US,1961,7751568
MGTXB,US,1962,8050790
MGTXB,US,1963,8309962
MGTXB,US,1964,8464411
MGTXB,US,1965,8805625
MGTXB,US,1966,9218658
MGTXB,US,1967,9506785
MGTXB,US,1968,10114000
MGTXB,US,1969,10595275
MGTXB,US,1970,11090916
MGTXB,US,1971,11531738
MGTXB,US,1972,12259336
MGTXB,US,1973,12797127
MGTXB,US,1974,12534588
MGTXB,US,1975,12797511
MGTXB,US,1976,13415290
MGTXB,US,1977,13760444
MGTXB,US,1978,14210988
MGTXB,US,1979,13487461
MGTXB,US,1980,12647895
MGTXB,US,1981,12630560
MGTXB,US,1982,12537986
MGTXB,US,1983,12696942
MGTXB,US,1984,12867019
MGTXB,US,1985,13097625
MGTXB,US,1986,13486741
MGTXB,US,1987,13815858
MGTXB,US,1988,14105067
MGTXB,US,1989,14050036
MGTXB,US,1990,13871812
MGTXB,US,1991,13780951
MGTXB,US,1992,13972523
MGTXB,US,1993,14277343
MGTXB,US,1994,14513404
MGTXB,US,1995,14834017
MGTXB,US,1996,15069339
MGTXB,US,1997,15259862
MGTXB,US,1998,15710172
MGTXB,US,1999,16041663
MGTXB,US,2000,16167436
MGTXB,US,2001,16385829
MGTXB,US,2002,16828711
MGTXB,US,2003,16968216
MGTXB,US,2004,17332743
MGTXB,US,2005,17377595
MGTXB,US,2006,17530910
MGTXB,US,2007,17471682
MGTXB,US,2008,16864832
MGTXB,US,2009,16750307
MGTXB,US,2010,16667616
MGTXB,US,2011,16191013
MGTXB,US,2012,16088629
MGTXB,US,2013,16338562
MGTXB,US,2014,16475901
MGTXB,US,2015,16951536
MGTXP,US,1960,1452656
MGTXP,US,1961,1475646
MGTXP,US,1962,1532608
MGTXP,US,1963,1581946
MGTXP,US,1964,1611348
MGTXP,US,1965,1676304
MGTXP,US,1966,1754932
MGTXP,US,1967,1809782
MGTXP,US,1968,1925376
MGTXP,US,1969,2016995
MGTXP,US,1970,2111349
MGTXP,US,1971,2195267
MGTXP,US,1972,2333778
MGTXP,US,1973,2436156
MGTXP,US,1974,2386177
MGTXP,US,1975,2436229
MGTXP,US,1976,2553834
MGTXP,US,1977,2619540
MGTXP,US,1978,2705309
MGTXP,US,1979,2567573
MGTXP,US,1980,2407747
MGTXP,US,1981,2404447
MGTXP,US,1982,2386824
MGTXP,US,1983,2417084
MGTXP,US,1984,2449461
MGTXP,US,1985,2493361
MGTXP,US,1986,2567436
MGTXP,US,1987,2630089
MGTXP,US,1988,2685145
MGTXP,US,1989,2674669
MGTXP,US,1990,2640741
MGTXP,US,1991,2623444
MGTXP,US,1992,2659913
MGTXP,US,1993,2728850
MGTXP,US,1994,2774499
MGTXP,US,1995,2842855
MGTXP,US,1996,2887953
MGTXP,US,1997,2926148
MGTXP,US,1998,3012497
MGTXP,US,1999,3077242
MGTXP,US,2000,3100774
MGTXP,US,2001,3142660
MGTXP,US,2002,3229459
MGTXP,US,2003,3261237
MGTXP,US,2004,3332579
MGTXP,US,2005,3343131
MGTXP,US,2006,3377174
MGTXP,US,2007,3389269
MGTXP,US,2008,3290057
MGTXP,US,2009,3283730
MGTXP,US,2010,3282319
MGTXP,US,2011,3194754
MGTXP,US,2012,3177687
MGTXP,US,2013,3227689
MGTXP,US,2014,3256107
MGTXP,US,2015,3350106
MGTXV,US,1970,31596
MGTXV,US,1994,130068
MGTXV,US,1997,149668
MGTXV,US,1998,132730
MGTXV,US,2012,473216
MGTXV,US,2015,342583
MMTCB,US,1960,7630802
MMTCB,US,1961,7751568
MMTCB,US,1962,8050790
MMTCB,US,1963,8309962
MMTCB,US,1964,8464411
MMTCB,US,1965,8805625
MMTCB,US,1966,9218658
MMTCB,US,1967,9506785
MMTCB,US,1968,10114000
MMTCB,US,1969,10595275
MMTCB,US,1970,11090916
MMTCB,US,1971,11531738
MMTCB,US,1972,12259336
MMTCB,US,1973,12797127
MMTCB,US,1974,12534588
MMTCB,US,1975,12797511
MMTCB,US,1976,13415290
MMTCB,US,1977,13760444
MMTCB,US,1978,14210988
MMTCB,US,1979,13487461
MMTCB,US,1980,12647895
MMTCB,US,1981,12630560
MMTCB,US,1982,12537986
MMTCB,US,1983,12696942
MMTCB,US,1984,12867019
MMTCB,US,1985,13097625
MMTCB,US,1986,13486741
MMTCB,US,1987,13815858
MMTCB,US,1988,14105067
MMTCB,US,1989,14050036
MMTCB,US,1990,13871812
MMTCB,US,1991,13780951
MMTCB,US,1992,13972523
MMTCB,US,1993,14182297
MMTCB,US,1994,14406968
MMTCB,US,1995,14719847
MMTCB,US,1996,14987447
MMTCB,US,1997,15156166
MMTCB,US,1998,15595589
MMTCB,US,1999,15922529
MMTCB,US,2000,16030902
MMTCB,US,2001,16242089
MMTCB,US,2002,16657520
MMTCB,US,2003,16734853
MMTCB,US,2004,17039415
MMTCB,US,2005,17042447
MMTCB,US,2006,17078290
MMTCB,US,2007,16903084
MMTCB,US,2008,16065213
MMTCB,US,2009,15840654
MMTCB,US,2010,15606398
MMTCB,US,2011,15126379
MMTCB,US,2012,15024782
MMTCB,US,2013,15246736
MMTCB,US,2014,15364614
MMTCB,US,2015,15798482
MSICB,US,1960,146106
MSICB,US,1961,163123
MSICB,US,1962,179038
MSICB,US,1963,94765
MSICB,US,1964,94782
MSICB,US,1965,92475
MSICB,US,1966,99239
MSICB,US,1967,92707
MSICB,US,1968,103412
MSICB,US,1969,96312
MSICB,US,1970,86030
MSICB,US,1971,86447
MSICB,US,1972,88586
MSICB,US,1973,109741
MSICB,US,1974,140628
MSICB,US,1975,189379
MSICB,US,1976,275101
MSICB,US,1977,311176
MSICB,US,1978,270685
MSICB,US,1979,250515
MSICB,US,1980,237520
MSICB,US,1981,209891
MSICB,US,1982,183988
MSICB,US,1983,164919
MSICB,US,1984,141602
MSICB,US,1985,142605
MSICB,US,1986,136757
MSICB,US,1987,137330
MSICB,US,1988,166542
MSICB,US,1989,153217
MSICB,US,1990,137835
MSICB,US,1991,152626
MSICB,US,1992,100062
MSICB,US,1993,94718
MSICB,US,1994,105852
MSICB,US,1995,97124
MSICB,US,1996,89032
MSICB,US,1997,97750
MSICB,US,1998,118986
MSICB,US,1999,111909
MSICB,US,2000,119206
MSICB,US,2001,124910
MSICB,US,2002,134183
MSICB,US,2003,125959
MSICB,US,2004,113422
MSICB,US,2005,112790
MSICB,US,2006,136032
MSICB,US,2007,133476
MSICB,US,2008,142031
MSICB,US,2009,151826
MSICB,US,2010,158700
MSICB,US,2011,164740
MSICB,US,2012,161581
MSICB,US,2013,171162
MSICB,US,2014,182742
MSICB,US,2015,188926
MSICD,US,1994,5
MSICP,US,1960,25208
MSICP,US,1961,28144
MSICP,US,1962,30890
MSICP,US,1963,16350
MSICP,US,1964,16353
MSICP,US,1965,15955
MSICP,US,1966,17122
MSICP,US,1967,15995
MSICP,US,1968,17842
MSICP,US,1969,16617
MSICP,US,1970,14843
MSICP,US,1971,14915
MSICP,US,1972,15284
MSICP,US,1973,18934
MSICP,US,1974,24263
MSICP,US,1975,32674
MSICP,US,1976,47464
MSICP,US,1977,53688
MSICP,US,1978,46702
MSICP,US,1979,43222
MSICP,US,1980,40980
MSICP,US,1981,36213
MSICP,US,1982,31744
MSICP,US,1983,28454
MSICP,US,1984,24431
MSICP,US,1985,24604
MSICP,US,1986,23595
MSICP,US,1987,23694
MSICP,US,1988,28734
MSICP,US,1989,26435
MSICP,US,1990,23781
MSICP,US,1991,26333
MSICP,US,1992,17264
MSICP,US,1993,16342
MSICP,US,1994,18263
MSICP,US,1995,16757
MSICP,US,1996,15361
MSICP,US,1997,16865
MSICP,US,1998,20529
MSICP,US,1999,19308
MSICP,US,2000,20567
MSICP,US,2001,21551
MSICP,US,2002,23151
MSICP,US,2003,21732
MSICP,US,2004,19569
MSICP,US,2005,19460
MSICP,US,2006,23470
MSICP,US,2007,23029
MSICP,US,2008,24505
MSICP,US,2009,26195
MSICP,US,2010,27381
MSICP,US,2011,28423
MSICP,US,2012,27878
MSICP,US,2013,29531
MSICP,US,2014,31529
MSICP,US,2015,32596
MSICV,US,1978,1408
MSICV,US,1987,843
MSICV,US,1995,537
MSICV,US,1998,478
MSICV,US,2000,1081
MSICV,US,2007,2910
MSICV,US,2008,4318
NAICB,US,1960,0
NAICB,US,1961,0
NAICB,US,1962,0
NAICB,US,1963,0
NAICB,US,1964,0
NAICB,US,1965,0
NAICB,US,1966,0
NAICB,US,1967,0
NAICB,US,1968,0
NAICB,US,1969,0
NAICB,US,1970,0
NAICB,US,1971,0
NAICB,US,1972,0
NAICB,US,1973,0
NAICB,US,1974,0
NAICB,US,1975,0
NAICB,US,1976,0
NAICB,US,1977,0
NAICB,US,1978,0
NAICB,US,1979,121280
NAICB,US,1980,203419
NAICB,US,1981,195717
NAICB,US,1982,167835
NAICB,US,1983,47882
NAICB,US,1984,0
NAICB,US,1985,0
NAICB,US,1986,0
NAICB,US,1987,0
NAICB,US,1988,0
NAICB,US,1989,0
NAICB,US,1990,0
NAICB,US,1991,0
NAICB,US,1992,0
NAICB,US,1993,0
NAICB,US,1994,0
NAICB,US,1995,0
NAICB,US,1996,0
NAICB,US,1997,0
NAICB,US,1998,0
NAICB,US,1999,0
NAICB,US,2000,0
NAICB,US,2001,0
NAICB,US,2002,0
NAICB,US,2003,0
NAICB,US,2004,0
NAICB,US,2005,0
NAICB,US,2006,0
NAICB,US,2007,0
NAICB,US,2008,0
NAICB,US,2009,0
NAICB,US,2010,0
NAICB,US,2011,0
NAICB,US,2012,0
NAICB,US,2013,0
NAICB,US,2014,0
NAICB,US,2015,0
NAICP,US,1960,0
NAICP,US,1961,0
NAICP,US,1962,0
NAICP,US,1963,0
NAICP,US,1964,0
NAICP,US,1965,0
NAICP,US,1966,0
NAICP,US,1967,0
NAICP,US,1968,0
NAICP,US,1969,0
NAICP,US,1970,0
NAICP,US,1971,0
NAICP,US,1972,0
NAICP,US,1973,0
NAICP,US,1974,0
NAICP,US,1975,0
NAICP,US,1976,0
NAICP,US,1977,0
NAICP,US,1978,0
NAICP,US,1979,26251
NAICP,US,1980,44030
NAICP,US,1981,42363
NAICP,US,1982,36328
NAICP,US,1983,10364
NAICP,US,1984,0
NAICP,US,1985,0
NAICP,US,1986,0
NAICP,US,1987,0
NAICP,US,1988,0
NAICP,US,1989,0
NAICP,US,1990,0
NAICP,US,1991,0
NAICP,US,1992,0
NAICP,US,1993,0
NAICP,US,1994,0
NAICP,US,1995,0
NAICP,US,1996,0
NAICP,US,1997,0
NAICP,US,1998,0
NAICP,US,1999,0
NAICP,US,2000,0
NAICP,US,2001,0
NAICP,US,2002,0
NAICP,US,2003,0
NAICP,US,2004,0
NAICP,US,2005,0
NAICP,US,2006,0
NAICP,US,2007,0
NAICP,US,2008,0
NAICP,US,2009,0
NAICP,US,2010,0
NAICP,US,2011,0
NAICP,US,2012,0
NAICP,US,2013,0
NAICP,US,2014,0
NAICP,US,2015,0
NGACB,US,1960,359223
NGACB,US,1961,390823
NGACB,US,1962,395883
NGACB,US,1963,437996
NGACB,US,1964,451204
NGACB,US,1965,517864
NGACB,US,1966,553293
NGACB,US,1967,593396
NGACB,US,1968,608008
NGACB,US,1969,648592
NGACB,US,1970,740413
NGACB,US,1971,761467
NGACB,US,1972,785598
NGACB,US,1973,745253
NGACB,US,1974,683746
NGACB,US,1975,594622
NGACB,US,1976,559039
NGACB,US,1977,543994
NGACB,US,1978,541177
NGACB,US,1979,612733
NGACB,US,1980,649919
NGACB,US,1981,659629
NGACB,US,1982,613917
NGACB,US,1983,505197
NGACB,US,1984,544748
NGACB,US,1985,520729
NGACB,US,1986,501058
NGACB,US,1987,537996
NGACB,US,1988,633494
NGACB,US,1989,649648
NGACB,US,1990,682744
NGACB,US,1991,621810
NGACB,US,1992,610580
NGACB,US,1993,646010
NGACB,US,1994,709703
NGACB,US,1995,727798
NGACB,US,1996,740468
NGACB,US,1997,789878
NGACB,US,1998,666552
NGACB,US,1999,675002
NGACB,US,2000,673616
NGACB,US,2001,655507
NGACB,US,2002,698694
NGACB,US,2003,627336
NGACB,US,2004,602590
NGACB,US,2005,624976
NGACB,US,2006,626779
NGACB,US,2007,665156
NGACB,US,2008,693744
NGACB,US,2009,716864
NGACB,US,2010,720931
NGACB,US,2011,736007
NGACB,US,2012,781761
NGACB,US,2013,888140
NGACB,US,2014,762235
NGACB,US,2015,735213
NGACD,US,1970,0
NGACD,US,1971,0
NGACD,US,1972,0
NGACD,US,1973,0
NGACD,US,1974,0
NGACD,US,1975,0
NGACD,US,1976,0
NGACD,US,1977,0
NGACD,US,1978,0
NGACD,US,1979,0
NGACD,US,1980,0
NGACD,US,1981,0
NGACD,US,1982,0
NGACD,US,1983,0
NGACD,US,1984,0
NGACD,US,1985,0
NGACD,US,1986,0
NGACD,US,1987,0
NGACD,US,1988,0
NGACD,US,1989,0
NGACD,US,1998,4
NGACP,US,1960,347075
NGACP,US,1961,377607
NGACP,US,1962,382496
NGACP,US,1963,423783
NGACP,US,1964,435570
NGACP,US,1965,500524
NGACP,US,1966,535353
NGACP,US,1967,575752
NGACP,US,1968,590965
NGACP,US,1969,630962
NGACP,US,1970,722166
NGACP,US,1971,742592
NGACP,US,1972,766156
NGACP,US,1973,728177
NGACP,US,1974,668792
NGACP,US,1975,582963
NGACP,US,1976,548323
NGACP,US,1977,532669
NGACP,US,1978,530451
NGACP,US,1979,600964
NGACP,US,1980,634622
NGACP,US,1981,642326
NGACP,US,1982,596410
NGACP,US,1983,490041
NGACP,US,1984,528753
NGACP,US,1985,503764
NGACP,US,1986,485041
NGACP,US,1987,519172
NGACP,US,1988,613914
NGACP,US,1989,629308
NGACP,US,1990,660084
NGACP,US,1991,601672
NGACP,US,1992,589825
NGACP,US,1993,627163
NGACP,US,1994,688569
NGACP,US,1995,704920
NGACP,US,1996,717513
NGACP,US,1997,759798
NGACP,US,1998,644818
NGACP,US,1999,656941
NGACP,US,2000,654962
NGACP,US,2001,639501
NGACP,US,2002,681869
NGACP,US,2003,609763
NGACP,US,2004,586701
NGACP,US,2005,606909
NGACP,US,2006,607952
NGACP,US,2007,646020
NGACP,US,2008,673934
NGACP,US,2009,697435
NGACP,US,2010,702787
NGACP,US,2011,717761
NGACP,US,2012,760758
