StateCode,Year,ABICB,ABICP,ARICB,ARICP,ARTCB,ARTCP,ARTXB,ARTXP,AVACB,AVACP,AVTCB,AVTCP,AVTXB,AVTXP,BMTCB,CLACB,CLACP,CLCCB,CLCCP,CLEIB,CLEIP,CLICB,CLICP,CLKCB,CLKCP,CLOCB,CLOCP,CLPRB,CLPRP,CLRCB,CLRCP,CLTCB,CLTCP,CLTXB,CLTXP,COICB,COICP,DFACB,DFACP,DFCCB,DFCCP,DFEIB,DFEIP,DFICB,DFICP,DFRCB,DFRCP,DFTCB,DFTCP,DFTXB,DFTXP,DKEIB,DKEIP,ELEXB,ELEXP,ELIMB,ELIMP,ELISB,ELNIB,ELNIP,EMACB,EMCCB,EMFDB,EMICB,EMLCB,EMTCB,ENACP,ENCCP,ENICP,ENPRP,ENTCP,ESACB,ESACP,ESCCB,ESCCP,ESICB,ESICP,ESRCB,ESRCP,ESTCB,ESTCP,ESTXB,ESTXP,FFTCB,FNICB,FNICP,FOICB,FOICP,FSICB,FSICP,GECCB,GEEGB,GEEGP,GEICB,GERCB,GETCB,GETXB,HYCCB,HYCCP,HYEGB,HYEGP,HYICB,HYICP,HYTCB,HYTCP,HYTXB,HYTXP,JFACB,JFACP,JFTCB,JFTCP,JFTXB,JFTXP,JKACB,JKACP,JKTCB,JKTCP,JNACB,JNACP,JNTCB,JNTCP,KSCCB,KSCCP,KSICB,KSICP,KSRCB,KSRCP,KSTCB,KSTCP,KSTXB,KSTXP,LGACB,LGACP,LGCCB,LGCCP,LGICB,LGICP,LGRCB,LGRCP,LGTCB,LGTCP,LGTXB,LGTXP,LOACB,LOCCB,LOICB,LORCB,LOTCB,LOTXB,LUACB,LUACP,LUICB,LUICP,LUTCB,LUTCP,LUTXB,LUTXP,MBICB,MBICP,MGACB,MGACP,MGCCB,MGCCP,MGICB,MGICP,MGTCB,MGTCP,MGTXB,MGTXP,MMTCB,MSICB,MSICP,NAICB,NAICP,NGACB,NGACP,NGCCB,NGCCP,NGEIB,NGEIP,NGICB,NGICP,NGLPB,NGLPP,NGMPB,NGMPP,NGPZB,NGPZP,NGRCB,NGRCP,NGTCB,NGTCP,NGTXB,NGTXP,NGVHB,NGVHP,NNACB,NNCCB,NNEIB,NNICB,NNRCB,NNTCB,NUEGB,NUEGP,NUETB,NUETP,P1ICB,P1ICP,P1TCB,P1TCP,P1TXB,P1TXP,PAACB,PAACP,PACCB,PACCP,PAEIB,PAEIP,PAICB,PAICP,PAPRB,PAPRP,PARCB,PARCP,PATCB,PATCP,PATXB,PATXP,PCCCB,PCCCP,PCEIB,PCEIP,PCICB,PCICP,PCRFB,PCTCB,PCTCP,PLICB,PLICP,PMTCB,POICB,POICP,POTCB,POTCP,POTXB,POTXP,PPICB,PPICP,REPRB,RETCB,RFACB,RFACP,RFCCB,RFCCP,RFEIB,RFEIP,RFICB,RFICP,RFTCB,RFTCP,RFTXB,RFTXP,ROPRB,SGICB,SGICP,SNICB,SNICP,SOCCB,SOCCP,SOEGB,SOEGP,SOICB,SOICP,SORCB,SOTCB,SOTXB,TEACB,TEAPB,TECCB,TECPB,TEEIB,TEICB,TEIPB,TEPRB,TERCB,TERPB,TETCB,TETPB,TETXB,TNACB,TNCCB,TNICB,TNRCB,TNTXB,TPOPP,UOICB,UOICP,USICB,USICP,WDCCB,WDEIB,WDICB,WDRCB,WDRCP,WSCCB,WSEIB,WSICB,WWCCB,WWEIB,WWICB,WWTCB,WWTXB,WXICB,WXICP,WYCCB,WYCCP,WYEGB,WYEGP,WYICB,WYICP,WYTCB,WYTCP,WYTXB,WYTXP
AK,1970,0,0,1817,274,1817,274,1817,274,2331,462,2331,462,2331,462,5029,14,1,183,10,4254,249,8476,467,0,0,8476,467,8564,549,233,13,13159,740,8905,491,0,0,5823,1000,2456,422,2296,394,11202,1923,7932,1362,29710,5100,27413,4706,2296,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1632,478,345,101,1798,527,3774,1106,3774,1106,173208,0,0,0,0,223,37,0,0,0,0,0,0,0,0,0,3806,363,0,0,3806,363,0,0,37702,6735,37702,6735,37702,6735,29452,5194,29452,5194,8250,1541,8250,1541,0,0,79,14,108,19,187,33,187,33,2,1,151,39,224,60,197,51,575,151,575,151,0,6421,1358,7074,14853,14853,360,59,5,1,366,60,366,60,0,0,11911,2267,1294,246,561,107,13766,2621,13766,2621,13766,0,0,0,0,17393,17306,12582,12519,8239,8198,19589,19492,4772,4748,112636,111576,17393,17306,6242,6211,64045,63726,55806,55528,0,0,17393,12582,8239,19589,6242,64045,0,0,0,0,5039,812,7838,1352,7838,1352,58980,10659,8973,1514,2328,399,17486,2975,484973,83616,8237,1432,96004,16979,93676,16580,0,0,0,0,0,0,0,0,0,0,0,96004,3137,523,3137,523,3137,523,0,0,8835,8835,851,135,5072,807,31,5,460,73,6413,1020,6382,1015,8835,2913,486,0,0,0,0,0,0,0,0,0,0,0,76386,251,29815,98,18627,50969,168,615009,24873,82,182043,599,182043,76386,23394,49611,17799,167191,304,0,0,0,0,24,0,3715,1290,64,0,0,0,24,0,3715,5029,5029,0,0,0,0,0,0,0,0,0,0,0,0
AK,1971,0,0,1969,297,1969,297,1969,297,1902,377,1902,377,1902,377,5287,12,1,184,10,4728,274,9021,504,0,0,9021,504,10889,698,177,10,14121,799,9394,525,0,0,8257,1418,3230,555,2625,451,12485,2143,10433,1791,37031,6357,34406,5907,2625,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1916,562,361,106,2155,631,4432,1299,4432,1299,191875,0,0,0,0,335,56,0,0,0,0,0,0,0,0,0,3807,363,0,0,3807,363,0,0,42436,7573,42436,7573,42436,7573,33840,5968,33840,5968,8595,1605,8595,1605,0,0,79,14,108,19,187,33,187,33,3,1,174,45,263,71,226,59,665,176,665,176,0,7396,1394,8316,17106,17106,293,48,5,1,298,49,298,49,0,0,13338,2539,591,112,1012,193,14941,2844,14941,2844,14941,0,0,0,0,17296,17210,14327,14256,10352,10300,19142,19047,8501,8459,122427,121618,17296,17210,6927,6893,68045,67706,57693,57406,0,0,17296,14327,10352,19142,6927,68045,0,0,0,0,5640,909,7942,1353,7942,1353,67710,12192,9025,1512,2652,455,19554,3340,461065,79494,10767,1869,109708,19368,107057,18913,0,0,0,0,0,0,0,0,0,0,0,109708,3586,598,3586,598,3586,598,0,0,9094,9094,1482,236,5031,800,27,4,154,24,6694,1065,6667,1060,9094,3251,542,0,0,0,0,0,0,0,0,0,0,0,85018,269,32872,104,21538,53481,170,603475,29598,94,200968,637,200968,85018,25476,52087,21282,183862,316,0,0,0,0,24,0,4008,1256,63,0,0,0,24,0,4008,5287,5287,0,0,0,0,0,0,0,0,0,0,0,0
AK,1972,0,0,2168,327,2168,327,2168,327,1956,387,1956,387,1956,387,5079,8,0,264,15,4296,247,7984,449,0,0,7984,449,10421,668,199,11,12753,722,8456,475,0,0,13141,2256,2545,437,2773,476,9955,1709,8220,1411,36634,6289,33861,5813,2773,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2036,597,423,124,2143,628,4602,1349,4602,1349,205710,0,0,0,0,347,58,0,0,0,0,0,0,0,0,0,3594,346,0,0,3594,346,0,0,44997,8019,44997,8019,44997,8019,36968,6520,36968,6520,8029,1499,8029,1499,0,0,45,8,74,13,119,21,119,21,0,0,184,48,306,82,240,63,730,193,730,193,0,8517,1768,8963,19249,19249,313,52,6,1,319,53,319,53,0,0,12666,2411,2335,444,4356,829,19357,3685,19357,3685,19357,0,0,0,0,8826,8784,16088,16011,13173,13094,28511,28375,16133,16056,127755,125596,8826,8784,8434,8394,75032,74658,61859,61564,0,0,8826,16088,13173,28511,8434,75032,0,0,0,0,6608,1067,8950,1519,8950,1519,74591,13367,10428,1783,2787,478,21586,3745,422779,72893,8533,1487,117926,20860,115139,20382,0,0,0,0,0,0,0,0,0,0,0,117926,4388,731,4388,731,4388,731,0,0,8673,8673,1519,242,5365,853,14,2,361,57,7258,1154,7244,1152,8673,4041,674,0,0,0,0,0,0,0,0,0,0,0,83425,257,37356,115,23851,64142,198,569628,29460,91,214384,661,214384,83425,28839,62374,20497,195135,324,0,0,0,0,22,0,3870,1187,59,0,0,0,22,0,3870,5079,5079,0,0,0,0,0,0,0,0,0,0,0,0
AK,1973,0,0,1622,244,1622,244,1622,244,2013,399,2013,399,2013,399,4871,6,0,157,9,4146,238,8884,498,0,0,8884,498,10826,694,92,5,13286,751,9140,512,0,0,11193,1922,3100,532,2838,487,10495,1802,10014,1719,37640,6462,34802,5975,2838,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2363,693,421,123,2342,686,5126,1502,5126,1502,189126,0,0,0,0,315,52,0,0,0,0,0,0,0,0,0,2973,286,0,0,2973,286,0,0,41496,7393,41496,7393,41496,7393,34308,6051,34308,6051,7188,1342,7188,1342,0,0,45,8,57,10,102,18,102,18,0,0,259,68,231,62,338,88,828,218,828,218,0,9573,1705,9488,20766,20766,297,49,5,1,302,50,302,50,0,0,14118,2688,2078,396,598,114,16794,3197,16794,3197,16794,0,0,0,0,172,170,12416,12277,15906,15812,30128,29790,15390,15217,134272,131007,172,170,5081,5024,63703,63073,47797,47261,0,0,172,12416,15906,30128,5081,63703,0,0,0,0,6462,1051,8828,1509,8828,1509,71176,12777,9514,1644,2866,492,18172,3091,419473,72323,10409,1817,112137,19821,109271,19330,0,0,0,0,0,0,0,0,0,0,0,112137,4789,798,4789,798,4789,798,0,0,7844,7844,2060,328,4076,648,28,4,387,62,6551,1042,6523,1038,7844,4475,746,0,0,0,0,0,0,0,0,0,0,0,71354,216,34044,103,25892,63077,191,572417,28495,86,196970,596,196970,71354,24471,61372,19008,176205,331,0,0,0,0,21,0,3767,1084,54,0,0,0,21,0,3767,4871,4871,0,0,0,0,0,0,0,0,0,0,0,0
AK,1974,0,0,1637,247,1637,247,1637,247,2425,480,2425,480,2425,480,4922,4,0,195,11,4634,266,7560,427,0,0,7560,427,10920,700,92,5,12485,710,7850,443,0,0,14020,2407,3109,534,2789,479,9951,1708,10041,1724,39909,6851,37120,6372,2789,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2516,737,422,124,2574,754,5512,1615,5512,1615,193166,0,0,0,0,352,59,0,0,0,0,0,0,0,0,0,3407,326,0,0,3407,326,0,0,41920,7470,41920,7470,41920,7470,34555,6094,34555,6094,7365,1375,7365,1375,0,0,159,28,437,77,595,105,595,105,0,0,163,43,275,75,213,55,651,173,651,173,0,10297,1726,10533,22555,22555,284,47,5,1,290,48,290,48,0,0,15948,3036,2169,413,502,96,18619,3545,18619,3545,18619,0,0,0,0,111,110,13167,13106,17220,17117,28509,28378,14469,14402,131761,128935,111,110,4182,4163,63188,62874,45969,45757,0,0,111,13167,17220,28509,4182,63188,0,0,0,0,6458,1052,9604,1656,9604,1656,76689,13772,9708,1668,2806,482,17600,2996,409497,70603,10690,1856,117493,20775,114687,20293,0,0,0,0,0,0,0,0,0,0,0,117493,4657,776,4657,776,4657,776,0,0,8329,8329,2090,332,4267,679,17,3,414,66,6789,1080,6772,1077,8329,4304,717,0,0,0,0,0,0,0,0,0,0,0,76803,225,35903,105,28067,59653,175,560508,29137,85,201495,591,201496,76803,25606,57927,18604,178940,341,0,0,0,0,20,0,3836,1066,53,0,0,0,20,0,3836,4922,4922,0,0,0,0,0,0,0,0,0,0,0,0
AK,1975,0,0,2114,319,2114,319,2114,319,2354,466,2354,466,2354,466,4894,2,0,205,12,4471,257,10504,594,0,0,10504,594,11950,766,88,5,15271,868,10799,611,0,0,12562,2157,2923,502,4044,694,12331,2117,9441,1621,41301,7090,37257,6396,4044,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2242,657,1655,485,3063,898,6959,2039,6959,2039,223578,0,0,0,0,381,63,0,0,0,0,0,0,0,0,0,3713,357,0,0,3713,357,0,0,41663,7420,41663,7420,41663,7420,34718,6123,34718,6123,6945,1297,6945,1297,0,0,182,32,517,91,699,123,699,123,0,0,134,35,474,130,175,46,784,211,784,211,0,8058,5948,11010,25016,25016,731,121,148,24,880,145,880,145,0,0,19214,3658,2182,415,557,106,21954,4179,21954,4179,21954,0,0,0,0,94,94,14483,14415,19737,19619,40419,40230,17926,17842,163487,160270,94,94,10442,10393,85175,84751,65438,65132,0,0,94,14483,19737,40419,10442,85175,0,0,0,0,7071,1146,10674,1824,10674,1824,79569,14305,8748,1510,4054,696,20629,3530,405037,69834,10134,1758,123133,21800,119079,21104,0,0,0,0,0,0,0,0,0,0,0,123133,4627,771,4627,771,4627,771,0,0,8608,8608,3044,484,3509,558,9,1,196,31,6758,1075,6749,1073,8608,4246,708,0,0,0,0,0,0,0,0,0,0,0,79665,212,33763,90,31975,82612,220,589081,36146,96,232186,617,232186,79665,25705,76663,25136,207170,376,0,0,0,0,27,0,3457,1410,71,0,0,0,27,0,3457,4894,4894,0,0,0,0,0,0,0,0,0,0,0,0
AK,1976,0,0,2107,317,2107,317,2107,317,1924,381,1924,381,1924,381,5224,1,0,173,10,4391,252,9070,511,0,0,9070,511,11014,706,71,4,13706,778,9314,525,0,0,16963,2912,3609,620,4676,803,18644,3201,11656,2001,55548,9536,50872,8733,4676,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2567,752,1721,504,3355,983,7643,2240,7643,2240,245473,0,0,0,0,396,66,0,0,0,0,0,0,0,0,0,3978,383,0,0,3978,383,0,0,41620,7409,41620,7409,41620,7409,35022,6177,35022,6177,6597,1232,6597,1232,0,0,196,35,168,30,365,64,365,64,0,0,194,51,842,231,253,66,1289,348,1289,348,0,9348,6265,12217,27830,27830,813,134,165,27,977,161,977,161,0,0,22520,4287,1526,290,630,120,24675,4697,24675,4697,24675,0,0,0,0,151,150,14257,14191,22337,22204,42858,42659,16047,15972,169318,166072,151,150,10968,10917,90571,90121,68234,67917,0,0,151,14257,22337,42858,10968,90571,0,0,0,0,6964,1129,9869,1674,9869,1674,88972,15939,8232,1422,4768,817,27147,4691,367708,63398,12077,2097,141196,24967,136428,24150,0,0,0,0,0,0,0,0,0,0,0,141196,4496,749,4496,749,4496,749,0,0,9201,9201,5132,816,2904,462,92,15,66,11,8195,1303,8103,1289,9201,4100,683,0,0,0,0,0,0,0,0,0,0,0,89123,222,34607,86,35474,90707,226,557241,40236,100,254674,635,254674,89123,25259,84442,28019,226843,401,0,0,0,0,29,0,3646,1548,77,0,0,0,29,0,3646,5224,5224,0,0,0,0,0,0,0,0,0,0,0,0
AK,1977,0,0,2396,361,2396,361,2396,361,2179,432,2179,432,2179,432,6106,0,0,176,10,4366,251,5648,319,0,0,5648,319,10998,705,69,4,10259,584,5893,333,0,0,17138,2942,4064,698,5274,905,21218,3643,13126,2253,60820,10441,55547,9536,5274,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2784,816,2015,590,3655,1071,8454,2478,8454,2478,282083,0,0,0,0,520,87,0,0,0,0,0,0,0,0,0,5343,512,0,0,5343,512,0,0,44445,7910,44445,7910,44445,7910,37559,6624,37559,6624,6886,1286,6886,1286,0,0,242,43,248,44,490,86,490,86,0,0,119,31,1213,338,155,40,1486,409,1486,409,0,9955,7202,13067,30224,30224,570,94,125,21,695,115,695,115,0,0,22291,4244,2505,477,653,124,25449,4845,25449,4845,25449,0,0,0,0,261,260,14633,14564,23675,23534,66955,66638,17418,17336,191411,187889,261,260,11336,11282,116859,116278,93185,92744,0,0,261,14633,23675,66955,11336,116859,0,0,0,0,8927,1452,11925,2021,11925,2021,93783,16760,10279,1777,5294,909,32080,5567,981366,169201,13529,2337,154964,27350,149671,26442,0,0,0,0,0,0,0,0,0,0,0,154964,6164,1027,6164,1027,6164,1027,0,0,11449,11449,7159,1139,3592,571,20,3,68,11,10839,1724,10819,1721,11449,5644,941,0,0,0,0,0,0,0,0,0,0,0,94045,233,37862,94,38678,118165,293,1195224,43461,108,293532,728,293532,94045,27907,110962,30394,263308,403,0,0,0,0,34,0,4266,1806,90,0,0,0,34,0,4266,6106,6106,0,0,0,0,0,0,0,0,0,0,0,0
AK,1978,0,0,2081,314,2081,314,2081,314,2208,437,2208,437,2208,437,5920,0,0,0,0,4689,270,0,0,0,0,0,0,11404,731,0,0,4689,270,0,0,0,0,15944,2737,4783,821,5190,891,21669,3720,15450,2652,63035,10821,57845,9930,5190,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2907,852,2112,619,3787,1110,8806,2581,8806,2581,313248,0,0,0,0,742,124,0,0,0,0,0,0,0,0,0,4889,472,0,0,4889,472,0,0,46496,8273,46496,8273,46496,8273,39500,6966,39500,6966,6997,1307,6997,1307,0,0,238,42,227,40,465,82,465,82,0,0,220,57,1273,356,287,75,1781,488,1781,488,0,10083,7326,13136,30545,30545,613,101,134,22,747,123,747,123,0,0,21341,4063,1860,354,611,116,23811,4533,23811,4533,23811,0,0,0,0,187,187,15189,15208,24578,24431,92919,93033,15876,15895,204894,203088,187,187,12151,12166,145025,145025,120447,120594,0,0,187,15189,24578,92919,12151,145025,0,0,0,0,10621,1739,13668,2317,13668,2317,97749,17384,9947,1723,5194,892,34679,6011,2601996,448620,15963,2767,163533,28777,158338,27886,0,0,0,0,0,0,0,0,0,0,0,163533,8168,1361,8168,1361,8168,1361,0,0,10809,10809,11148,1773,3084,490,5,1,505,80,14742,2345,14737,2344,10809,7426,1238,0,0,0,0,0,0,0,0,0,0,0,97936,242,38164,94,39351,140941,348,2829103,47016,116,324057,801,324056,97936,28081,133615,33880,293512,405,0,0,0,0,38,0,3904,1978,99,0,0,0,38,0,3904,5920,5920,0,0,0,0,0,0,0,0,0,0,0,0
AK,1979,0,0,1372,207,1372,207,1372,207,2186,433,2186,433,2186,433,5986,0,0,0,0,4182,265,0,0,0,0,0,0,12308,789,0,0,4182,265,0,0,0,0,10183,1748,1699,292,5359,920,11101,1906,5488,942,33831,5808,28472,4888,5359,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3347,981,1488,436,3641,1067,8475,2484,8475,2484,289049,0,0,0,0,510,85,0,0,0,0,0,0,0,0,0,4747,459,0,0,4747,459,0,0,47709,8506,47709,8506,47709,8506,38867,6855,38867,6855,8842,1651,8842,1651,0,0,1650,291,4315,761,5965,1052,5965,1052,4,1,180,47,302,83,235,61,722,192,722,192,0,13542,6019,14729,34289,34289,641,106,140,23,781,129,781,129,0,0,22317,4248,1644,313,628,120,24590,4681,24590,4681,24590,0,0,0,0,879,880,15841,15862,28465,28295,104748,104886,12137,12153,222210,220754,879,880,7303,7313,157236,157236,128771,128941,0,0,879,15841,28465,104748,7303,157236,0,0,0,0,11630,1932,18772,3232,18772,3232,84963,15348,3598,664,5371,922,23661,4040,2965743,511335,10038,1765,127631,22739,122260,21817,0,0,0,0,0,0,0,0,0,0,0,127631,8467,1411,8467,1411,8467,1411,0,0,10733,10733,1921,306,75,12,12,2,0,0,2008,319,1996,317,10733,7957,1326,0,0,0,0,0,0,0,0,0,0,0,85842,213,36380,90,42765,139114,345,3210995,38446,95,299782,744,299782,85842,22838,133095,23717,265492,403,0,0,0,0,52,0,3199,2735,137,0,0,0,52,0,3199,5986,5986,0,0,0,0,0,0,0,0,0,0,0,0
AK,1980,0,0,2053,309,2053,309,2053,309,2514,498,2514,498,2514,498,2723,0,0,0,0,4310,273,0,0,0,0,0,0,12340,791,0,0,4310,273,0,0,0,0,15174,2605,3359,577,3136,538,10393,1784,6829,1172,38892,6677,35755,6138,3136,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2484,728,2583,757,3726,1092,8793,2577,8793,2577,287436,0,0,0,0,625,104,0,0,0,0,0,0,0,0,0,5599,539,0,0,5599,539,0,0,54034,9618,54034,9618,54034,9618,45542,8032,45542,8032,8493,1586,8493,1586,0,0,108,19,0,0,108,19,108,19,14,4,114,30,432,119,149,39,708,191,708,191,0,10002,10401,15003,35406,35406,571,94,125,21,696,115,696,115,0,0,17368,3306,1357,258,583,111,19308,3676,19308,3676,19308,0,0,0,0,129,129,16551,16513,28935,28763,100254,100023,30320,30250,232344,230588,129,129,7935,7917,153805,153345,124870,124582,0,0,129,16551,28935,100254,7935,153805,0,0,0,0,10963,1795,14048,2387,14048,2387,89675,16125,4855,869,5355,891,22459,3823,3431547,591646,6978,1211,129321,22919,123966,22028,0,0,0,0,0,0,0,0,0,0,0,129321,8676,1446,8676,1446,8676,1446,0,0,8321,8321,0,0,25,4,2219,353,88,14,2332,371,113,18,8321,8052,1342,0,0,0,0,0,0,0,0,0,0,0,89804,222,33916,84,44199,137448,339,3684552,34590,85,295757,730,295758,89804,23913,127047,19586,260351,405,0,0,0,0,24,0,1752,947,47,0,0,0,24,0,1752,2723,2723,0,0,0,0,0,0,0,0,0,0,0,0
AK,1981,42,8,1767,266,1767,266,1767,266,2544,504,2544,504,2544,504,3046,0,0,6114,387,5064,321,0,0,0,0,0,0,12605,808,1342,85,12521,792,7457,472,0,0,14499,2489,3097,532,3243,557,11994,2059,5300,910,38133,6546,34890,5990,3243,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2357,691,3401,997,4190,1228,9947,2915,9947,2915,270456,0,0,0,0,345,58,0,0,0,0,0,0,0,0,0,6171,590,0,0,6171,590,0,0,61242,10877,61242,10877,61242,10877,53970,9519,53970,9519,7272,1358,7272,1358,0,0,204,36,0,0,204,36,204,36,0,0,80,21,372,104,105,27,557,152,557,152,0,8320,12009,14792,35121,35121,547,90,120,20,667,110,667,110,-2042,-389,22091,4205,1315,250,63,12,23468,4468,23468,4468,23468,0,0,0,0,272,271,16209,16149,29216,29071,68584,68332,15305,15249,244732,242564,272,271,7933,7904,122214,121727,92998,92656,0,0,272,16209,29216,68584,7933,122214,0,0,0,0,7687,1196,10778,1790,10778,1790,100966,18172,4493,803,4618,775,20240,3390,3406555,587337,5404,937,135721,24077,131104,23302,0,0,0,0,0,0,0,0,0,0,0,135721,5596,874,5596,874,5596,874,0,0,9216,9216,44,7,0,0,1375,219,124,20,1543,245,168,27,9216,9654,1609,0,0,0,0,0,0,0,0,0,0,0,101238,242,37521,90,45069,106083,253,3673107,34830,83,279672,668,279673,101238,29200,94074,20038,244551,418,-2403,-413,0,0,28,0,1754,1169,58,0,0,95,28,0,1849,3046,3046,0,0,0,0,0,0,0,0,0,0,0,0
AK,1982,45,9,2443,368,2443,368,2443,368,1862,369,1862,369,1862,369,2875,0,0,6531,413,5314,336,0,0,0,0,0,0,12995,833,1338,85,13182,834,7868,498,0,0,9908,1701,2799,481,3410,585,14096,2420,6551,1125,36765,6312,33355,5726,3410,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2633,772,3689,1081,4805,1408,11127,3261,11127,3261,400327,0,0,0,0,404,67,0,0,0,0,0,0,0,0,0,5870,561,0,0,5870,561,0,0,64877,11530,64877,11530,64877,11530,56362,9940,56362,9940,8515,1590,8515,1590,136,24,7020,1238,0,0,7156,1262,7156,1262,14,4,134,35,456,128,175,46,780,212,780,212,0,8642,12106,15772,36520,36520,499,82,109,18,609,100,609,100,-1846,-351,24824,4726,1836,349,75,14,26735,5089,26735,5089,26735,0,0,0,0,254,254,24210,24232,31174,30988,171698,171853,94147,94232,265372,264364,254,254,10545,10554,237881,237881,206707,206893,0,0,254,24210,31174,171698,10545,237881,0,0,0,0,15713,2590,18210,3065,18210,3065,101985,18412,4923,892,5289,884,30340,5152,3589678,618910,6726,1170,149264,26511,143975,25627,0,0,0,0,0,0,0,0,0,0,0,149264,6140,966,6140,966,6140,966,0,0,8745,8745,0,0,18,3,1879,299,0,0,1897,302,18,3,8745,10581,1764,0,0,0,0,0,0,0,0,0,0,0,102239,227,46963,104,47647,219622,488,3876789,40248,90,409072,910,409072,102239,38321,207516,24476,372552,450,-3044,-522,0,0,24,0,1660,1062,53,0,0,129,24,0,1789,2875,2875,0,0,0,0,0,0,0,0,0,0,0,0
AK,1983,6,1,2283,344,2283,344,2283,344,1894,375,1894,375,1894,375,3348,0,0,6158,390,5072,321,0,0,0,0,0,0,12262,786,1173,74,12403,785,7331,464,23659,4079,20678,3550,6062,1041,3481,598,5376,923,6954,1194,42552,7305,39071,6708,3481,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2879,844,4043,1185,4959,1453,11881,3482,11881,3482,428046,0,0,0,0,502,84,0,0,0,0,0,0,0,0,0,6243,593,0,0,6243,593,0,0,68702,12252,68702,12252,68702,12252,55630,9811,55630,9811,13072,2441,13072,2441,30,5,50,9,14,2,94,17,94,17,23,6,210,55,283,80,274,71,791,212,791,212,0,8861,12443,15264,36568,36568,523,86,114,19,637,105,637,105,-1315,-250,23521,4478,1369,261,75,14,24964,4752,24964,4752,24964,0,0,0,0,256,256,24728,24693,31536,31348,172710,172469,97965,97828,278152,276691,256,256,10449,10434,239678,239200,208143,207852,0,0,256,24728,31536,172710,10449,239678,0,0,0,0,34030,5732,36491,6201,36491,6201,115687,20802,7673,1362,5598,934,39764,6749,3628057,625527,7243,1268,175964,31115,170367,30181,0,0,0,0,0,0,0,0,0,0,0,175964,31583,5360,31583,5360,31583,5360,0,0,9591,9591,346,55,1,0,2117,337,0,0,2464,392,348,55,9591,10496,1749,0,0,0,0,0,0,0,0,0,0,0,115944,237,50328,103,48449,230980,473,3928061,40385,83,437637,896,437637,115944,41467,218538,25121,401069,488,-1766,-303,0,0,29,0,1850,1298,65,0,0,170,29,0,2020,3348,3348,0,0,0,0,0,0,0,0,0,0,0,0
AK,1984,1,0,2910,438,2910,438,2910,438,1979,392,1979,392,1979,392,3917,0,0,6412,406,4967,314,0,0,0,0,0,0,13400,859,1504,95,12883,815,7916,501,22732,3919,21868,3754,7108,1220,3243,557,6303,1082,8153,1400,46675,8013,43431,7456,3243,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5896,1728,1159,340,5450,1597,12504,3665,12504,3665,471746,0,0,0,0,672,112,0,0,0,0,0,0,0,0,0,7235,693,0,0,7235,693,0,0,85459,15178,85459,15178,85459,15178,75296,13280,75296,13280,10162,1898,10162,1898,31,5,32,6,17,3,79,14,79,14,71,19,302,79,255,72,394,103,1022,272,1022,272,0,17705,3480,16367,37551,37551,557,92,122,20,679,112,679,112,-652,-124,26783,5099,1160,221,25,5,27968,5324,27968,5324,27968,0,0,0,0,5930,5921,24690,24654,31771,31582,183798,183534,111229,111069,295471,289129,5930,5921,11850,11833,258039,257524,226267,225942,0,0,5930,24690,31771,183798,11850,258039,0,0,0,0,33924,5707,36507,6199,36507,6199,137068,24588,8604,1526,6082,1008,40506,6866,3656326,630401,8564,1505,200824,35494,194742,34485,0,0,0,0,0,0,0,0,0,0,0,200824,30860,5243,30860,5243,30860,5243,0,0,11152,11152,351,56,3,1,2838,451,0,0,3192,508,354,56,11152,11217,1870,0,0,0,0,0,0,0,0,0,0,0,142997,278,63346,123,50055,231004,450,3976349,45550,89,482898,940,482897,142997,45642,227524,29183,445346,514,-3109,-534,0,0,41,0,1838,1815,91,0,0,223,41,0,2061,3917,3917,0,0,0,0,0,0,0,0,0,0,0,0
